item,frequency,strokes,log10_frequency,mean_rt_ms,median_rt_ms,trials
衰,22.2387,10,1.34710939624959,791.0626785713612,640.1274999997115,28
衿,0.0148,9,-1.8297382846050425,922.4036842107524,852.200000001118,19
袄,0.1927,9,-0.715118285344547,725.8962499997536,678.3649999997581,28
袅,0.0741,10,-1.1301817920206718,769.4639583339841,709.397500000196,24
袋,23.4173,11,1.3695368197415416,703.8979310345787,637.900000001304,29
袍,2.3425,10,0.36967959955981583,746.709464285944,663.445000001229,28
袖,11.0378,10,1.0428825205787375,682.8668965519405,663.61499999743,29
袜,2.1868,10,0.33980906521951953,760.3928846150596,671.005000000354,26
被,1613.7806,11,3.2078444903078775,729.3472727270948,621.2274999998625,22
袭,4.003,11,0.6023855901051052,811.4293181818983,714.5774999993739,22
裁,0.9118,12,-0.04010041213405646,751.3644230770432,710.942500001751,26
裂,5.5078,12,0.7409781617095451,725.2807407404789,624.830000000657,27
装,150.1557,12,2.176541822925682,710.2192307698782,638.000000002678,26
裆,0.1631,11,-0.7875460389597242,797.4921739132909,737.35000000312,23
裔,2.2387,13,0.3499958992628564,909.8425000005379,819.575000000608,18
裕,0.1483,12,-0.828858848971618,688.2027083336553,666.2675000000745,24
裘,0.9637,13,-0.016058141016111808,812.4183333332055,796.442500000149,18
裙,20.7339,12,1.3166809995938267,850.0090384615437,778.7224999992175,26
裤,4.6775,12,0.6700137961720476,790.9023913050419,769.760000003036,23
裱,0.3336,13,-0.4767739580342989,864.5860000006061,819.582500000368,20
裴,0.215,14,-0.6675615400843947,719.2219047611707,637.365000000456,21
裸,4.5738,13,0.6602771701536755,771.6467857146822,670.567500001751,28
裹,8.6212,14,0.9355677202454173,757.5407407413463,695.235000003129,27
褐,0.3484,14,-0.45792185366437443,724.1359090916416,692.542499997304,22
褒,0.2001,15,-0.6987529113637886,712.1170370375196,713.654999999795,27
褪,1.742,16,0.2410481506716444,805.4548214285687,723.8525000003425,28
褶,0.3262,17,-0.486516043295743,823.5249999993194,706.009999997681,22
襄,0.0519,17,-1.2848326421515421,766.7681249999905,721.0424999994575,24
襟,0.1038,18,-0.9838026464875609,808.3106000001103,751.710000000196,25
西,58.2283,6,1.7651341108808807,581.7596551721219,549.324999999721,29
要,6452.5204,9,3.8097293862640935,676.2633928572485,619.254999998695,28
覆,1.2083,18,0.0821747754846664,958.7520000000997,921.68749999906845,20
见,629.9333,4,2.7992945669528098,536.1510714288431,530.9525000001305,28
观,6.5678,6,0.8174199193521177,633.8635714283569,611.6900000001765,28
规,0.808,8,-0.09258863922541381,665.9071999996306,604.084999999031,25
觅,1.8606,8,0.26965301662097,645.7239655171529,589.019999999436,29
视,11.9348,8,1.0768151456197608,649.6788636367643,613.0499999983585,22
览,0.1483,9,-0.828858848971618,632.7194642860089,586.532500001136,28
觉,125.3892,9,2.098260131531426,600.2706896552208,580.91499999864,29
角,35.7969,7,1.5538454185101496,536.672586206986,531.400000000372,29
解,29.2958,13,1.4668053620752868,679.4569642857451,611.107500000857,28
触,10.8451,13,1.0352335608912875,683.8280357144208,659.117500003078,28
言,60.3484,7,1.7806657602596743,561.4079629625625,541.07000000024,27
詹,0.8599,13,-0.06555205105102994,837.2358333324249,751.2750000007775,24
誓,2.7057,14,0.43227964164545607,650.7970370369364,630,27
警,32.3795,20,1.5102701381506,761.2644230769988,689.4149999989311,26
计,18.1245,4,1.2582660345403476,619.9219642862935,573.210000003208,28
订,36.3825,4,1.5608925380177636,651.813148148162,624.470000002475,27
认,21.4233,4,1.3308863694558384,613.2572413787972,602.209999997169,29
讨,10.7635,5,1.031953515152245,579.2142857142338,586.5050000010815,28
让,2406.0638,5,3.381307139055607,629.6089655178547,573.804999999935,29
讫,0.0148,5,-1.8297382846050425,740.8668421055098,692.644999999087,19
训,7.5834,5,0.8798639642301538,667.628703703804,654.289999998175,27
议,0.7709,5,-0.11300195432890062,610.7011111106431,600.459999999963,27
讯,7.576,5,0.879439965995217,639.6714285717588,602.3950000018815,28
记,300.9266,5,2.4784605783104747,596.0108333337314,582.9425000010519,24
讲,194.7368,6,2.2894480292126462,664.03711538568,620.155000003695,26
讳,0.0371,6,-1.4306260903849541,746.8603703700119,653.324999999255,27
讶,0.0222,6,-1.6536470255493614,780.1662500000308,655.2700000000771,24
讷,0.1557,6,-0.8077113874318796,726.2369230773764,643.374999999651,26
许,23.4841,6,1.3707739210224257,602.699482758759,601.750000001397,29
讹,0.0519,6,-1.2848326421515421,866.2801785714541,732.0900000013645,28
论,25.3892,6,1.404649016704395,691.3878571420871,652.7074999994365,28
讼,0.2001,6,-0.6987529113637886,735.2521428573419,685.789999999572,21
讽,0.1779,6,-0.7498240519160749,647.3255357147408,598.987500001269,28
设,11.7791,6,1.0711121087901618,689.537115384603,657.7500000011646,26
访,17.0497,6,1.231716741716152,641.9303448271794,600.239999999758,29
诀,0.0815,6,-1.0888423912600234,769.4515384616341,672.007499998435,26
证,14.7739,7,1.1694951550887063,639.5834482767294,620.49499999918,29
诃,0.0148,7,-1.8297382846050425,881.0938888889598,799.927500002086,18
评,16.4937,7,1.2173180910195545,635.6189285711558,616.3349999997299,28
诅,0.0964,7,-1.0159229660971691,670.2599999995335,615.649999999907,23
识,13.2839,7,1.123325597608999,619.7558620684027,586.725000001024,29
诈,0.6523,7,-0.18555262147751236,703.039642857525,628.237500000163,28
诉,1.6753,7,0.2240925884942676,617.7606896554058,620.555000001332,29
诊,1.7791,7,0.2502003596789908,614.627413793233,601.670000000013,29
词,67.9392,7,1.8321204286448263,714.6712000006705,668.770000003977,25
诏,0.0371,7,-1.4306260903849541,713.8288461533039,682.467500002589,26
译,0.4374,7,-0.35912122129838175,654.2050000000991,640.425000004936,29
诓,0.0667,8,-1.175874166083451,767.3581999996984,724.749999999534,25
试,993.9288,8,2.9973552748654986,739.9853571427336,662.4349999991246,28
诗,67.2795,8,1.8278827552623909,618.9484482762676,570.299999998882,29
诚,4.6405,8,0.6665647770079086,630.0994444444142,623.270000000019,27
话,685.2557,8,2.8358526567153683,602.0926923078534,567.1400000010326,26
诞,0.2743,8,-0.5617741923954707,732.421730768903,670.8900000022261,26
诠,0.0964,8,-1.0159229660971691,745.9258695658845,669.705000000075,23
诡,0.0815,8,-1.0888423912600234,736.7438888893378,660.680000000866,27
询,0.1853,8,-0.7321245806811024,731.9360416665905,688.3174999984915,24
该,652.046,8,2.81427823505933,654.6828571424952,601.6375000004775,28
详,2.2906,8,0.3599492563828659,652.7973076928912,613.444999999192,26
诧,0.0371,8,-1.4306260903849541,708.7103846153972,699.7375000008615,26
诫,0.9044,9,-0.0436394463266779,681.9351724144232,640.845000002068,29
语,19.9185,9,1.2992566299586006,658.8646296296582,597.625000000466,27
误,16.3084,9,1.2124113549546551,602.447307692195,597.9850000004519,26
诱,4.3069,9,0.6341647881887967,603.3619642860466,592.3824999990466,28
说,3987.1164,9,3.6006589146540624,610.8526785711466,593.655000000494,28
诵,0.0445,9,-1.3516399890190685,659.3059615386479,633.830000000657,26
请,735.1223,10,2.866359597310955,615.6317391301919,621.445000000764,23
诸,3.1431,10,0.49735819863047004,725.44928571412,667.8450000005546,28
诹,0.0371,10,-1.4306260903849541,803.1881250012594,772.24750000122,8
诺,10.4151,10,1.0176634441579555,717.3707407404523,656.85999999987,27
读,98.5619,10,1.99370906689383,660.6339285713373,608.6850000002305,28
诽,0.0445,10,-1.3516399890190685,863.9659999998867,794.724999999628,25
课,62.4907,10,1.7958153895167384,752.9702083333227,642.4724999996835,24
谀,0.0519,10,-1.2848326421515421,734.2755555549802,725.774999998976,27
谁,1264.344,10,3.1018652519337735,624.2449999995297,615.964999997057,25
调,25.3002,10,1.4031239543202079,781.6269230766306,640.1925000000631,26
谈,128.9029,10,2.1102626880270265,602.8323214277063,589.2524999988965,28
谋,4.9073,11,0.6908426086966286,649.7739285716392,627.2749999987429,28
谍,1.6308,11,0.21240070278011916,774.0188000000581,631.960000000632,25
谎,5.8933,11,0.7703585495336921,732.0972413793694,675.695000001695,29
谏,0.0593,11,-1.2269453066357374,725.7465517251236,676.169999998529,29
谐,0.1334,11,-0.8748441704194698,673.3365909087644,614.399999999441,22
谓,8.2357,11,0.915700518286264,661.9603571429418,615.744999999995,28
谗,0.0445,11,-1.3516399890190685,797.295961538191,722.147499999963,26
谙,0.5263,11,-0.2787666299827225,760.6490624994607,676.0899999992105,16
谚,0.0371,11,-1.4306260903849541,793.7166071427816,727.0649999991745,28
谜,7.0126,11,0.8458790673677523,728.8775000001607,650.2200000005539,28
谢,42.046,12,1.6237246859708572,660.4128571428947,616.51250000071,28
谣,0.1705,12,-0.7682756166714835,691.5974074070729,630.37500000063994,27
谦,0.6153,12,-0.2109130849119713,696.1010714284026,623.999999998865,28
谨,6.894,13,0.8384712790719289,694.1210714280529,647.4649999991525,28
谩,0.0148,13,-1.8297382846050425,823.2945652173114,708.08000000054,23
谬,0.4893,13,-0.31042478424006176,762.4372222223582,675.074999999255,27
谭,1.3269,14,0.12283819408926622,772.1723214282225,711.8774999998275,28
谱,24.7961,14,1.3943833791459264,675.6151785722219,635.087500000722,28
谷,24.6701,7,1.392170909901579,578.4836206893941,572.645000000193,29
豁,0.1186,17,-0.9259153109717562,796.1139583328893,675.4099999997704,24
豆,4.129,7,0.6158448828747021,553.609821428631,548.665000000619,28
豌,0.0148,15,-1.8297382846050425,817.7985294115495,734.775000000838,17
豚,0.1557,11,-0.8077113874318796,705.9605172416752,660.684999999125,29
象,73.8547,12,1.8683781383631295,609.6092857137763,589.2850000002654,28
豪,6.8495,14,0.8356588700082768,651.7801851846334,606.499999999767,27
豹,3.1875,10,0.5034501934420116,648.9521999995457,639.894999999786,25
豺,0.1112,10,-0.9538952127539614,761.3492857140171,692.2799999995625,28
貂,0.5041,12,-0.2974833025618494,675.1429629631588,667.129999997793,27
貌,2.2758,14,0.3571340930864341,699.8991071421542,655.614999999758,28
贝,7.9244,4,0.8989663893057207,580.0224137925342,530.075000002515,29
贞,0.7042,6,-0.15230397926583453,604.472678571243,555.9675000013085,28
负,21.8977,6,1.3403985016088622,588.5665517249707,537.979999999283,29
贡,0.6153,7,-0.2109130849119713,633.6058620690965,604.310000002384,29
财,19.659,7,1.293561422675801,562.8279310345232,570.145000005141,29
责,2.3499,8,0.3710493812622693,627.0691379308179,610.184999997728,29
贤,9.1698,8,0.9623598634951464,639.7579310341443,605.625000003725,29
败,13.9362,8,1.1441443703180882,643.5437931034786,622.054999999702,29
账,1.7198,8,0.2354779446129512,657.5746296301778,593.390000001993,27
货,104.0549,8,2.0172625361848895,725.9409259264248,637.034999999683,27
质,4.7665,8,0.6781995973581741,640.9680357138932,613.6949999997155,28
贩,0.4967,8,-0.30390584000477666,715.5511111113874,647.884999999311,27
贪,6.4566,8,0.8100038817792726,695.0337931037528,632.304999999236,29
贫,3.8769,8,0.5884845990447929,656.124285714237,630.984999998909,28
贬,0.7561,8,-0.12142076193778077,659.2651724134458,624.740000001155,29
购,14.003,8,1.1462210888118805,577.0829310349694,568.190000001807,29
贯,0.1853,8,-0.7321245806811024,634.0696551722492,611.740000000282,29
贰,0.0815,9,-1.0888423912600234,753.3851923078903,650.069999999716,26
贱,7.0793,9,0.84999031684699,621.5617857145116,599.7524999983725,28
贴,76.2417,9,1.8821925714233976,624.4381034484292,570.630000000121,29
贵,61.1416,9,1.786336799487862,598.3021428576685,543.1600000006144,28
贷,0.5263,9,-0.2787666299827225,729.183200000504,690.624999999302,25
贸,0.7784,9,-0.1087971727397045,685.5125862074581,653.90500000678,29
费,17.0126,9,1.2307706910002552,644.607407407211,618.365000000224,27
贺,5.7153,9,0.7570390317435576,623.5663793107793,590.730000003241,29
贼,21.8681,10,1.3398110511966959,708.4916666667957,639.0525000002235,24
贾,2.298,10,0.3613500243522664,708.4604000000317,633.304999995744,25
赃,0.3113,10,-0.5068208793174847,875.3003846155254,786.3325000035695,26
资,1.9199,10,0.28327860861021376,687.1155555559867,646.564999999246,27
赊,0.1112,11,-0.9538952127539614,765.9145652171952,749.804999999702,23
赋,1.0897,12,0.03730695089709131,644.5459259262642,608.83499999909,27
赌,30.6894,12,1.4869883977431175,612.7076785710265,590.804999997723,28
赎,2.0089,12,0.30295831876462626,708.3982758618072,642.404999998631,29
赏,10.3336,12,1.0142516465695315,601.9643103450853,595.694999999949,29
赐,9.4144,12,0.9737926467114173,612.4205769229882,628.5050000005865,26
赔,9.2142,12,0.9644576346535515,623.7873076914874,598.549999997835,26
赖,47.5315,13,1.6769815199847151,617.3772413795332,605.144999999553,29
赘,0.215,14,-0.6675615400843947,943.7203125004245,783.6599999991015,16
赚,87.7835,14,1.943412892530643,641.9686206895597,624.00500000146,29
赛,47.2795,14,1.6746728750561695,912.1269565212352,800.434999997495,23
赞,75.3744,16,1.8772238680639455,677.4320370374214,649.209999996005,27
赠,6.3973,16,0.8059967173409176,641.304821429422,613.6275000006431,28
赢,210.1038,17,2.3224339072565336,818.2920370362032,675.424999997485,27
赤,9.0882,7,0.9584778757987924,619.6273214288395,575.702500001993,28
赦,0.7339,11,-0.13436311230037135,805.9537037033955,746.009999998845,27
赫,1.8162,14,0.25916367134021656,838.7137500000874,777.0650000002349,24
走,1010.1779,7,3.0043978630745314,571.0383928574987,562.5449999968989,28
赴,7.5908,9,0.8802875489227047,602.4063793102378,574.2200000023,29
赵,13.4692,9,1.1293418016692924,582.9621428566347,574.4050000003774,28
赶,85.0408,10,1.929627337050886,587.4275862066244,569.459999999031,29
起,778.6805,10,2.8913592990721146,648.3901724142687,623.520000001008,29
趁,28.9918,12,1.4622751800255553,630.6406896556867,607.544999998994,29
超,128.2209,12,2.107958820930664,637.2896296295687,597.590000001248,27
越,370.8228,12,2.5691664288429346,719.2056896549744,637.275000000838,29
趋,0.7635,12,-0.11719095860756004,698.7941379315705,654.755000003148,29
趟,39.3477,15,1.594919351523505,678.2858928569434,665.2074999992619,28
趣,10.089,15,1.003848122034298,658.7496296299097,629.955000000075,27
足,33.1134,7,1.5200037752984,557.7663793102048,539.395000000019,29
趴,23.1727,9,1.364976639175612,658.1014814823931,646.084999999963,27
趾,0.5411,11,-0.26672246606741823,821.1216666665364,677.425000001676,27
跃,6.5901,11,0.81889200474859,680.4346428566621,631.2075000004845,28
跌,18.043,12,1.2563087491219338,671.4226785715174,645.1175000026681,28
跑,189.1179,12,2.2767326367420053,631.9449999996297,599.672500002431,28
跛,0.5337,12,-0.27270279719641255,814.7230434779573,750.574999999953,23
距,56.0712,12,1.7487398506909957,728.9024137935926,742.115000000689,29
跟,1183.0838,13,3.0730155075938055,681.1270000002497,648.209999999031,25
跤,4.1586,13,0.6189471492307373,666.0766000004462,634.995000000112,25
跨,8.1023,13,0.9086083195600452,741.2413999997569,681.974999999628,25
跪,14.129,13,1.1501114251287818,609.494999999938,571.2000000004191,28
路,429.0956,13,2.6325540612455183,640.3098076924239,648.0399999995716,26
跳,116.768,13,2.067323841684554,740.3880000003782,673.8250000017,25
践,0.215,12,-0.6675615400843947,696.6848275862749,638.575000000885,29
跷,1.0378,13,0.016113666358908457,680.2132608693489,660.559999996563,23
踏,13.7287,15,1.1376294149092672,626.6076785714841,628.147500001127,28
踝,0.3188,15,-0.4964816872759253,933.4352499998271,776.072500000853,20
踢,32.8095,15,1.515999612010688,649.8260714287493,624.8925000000745,28
踩,37.7168,15,1.5765348388559786,684.5774999996521,645.2649999992279,28
踪,1.4752,15,0.16885090370955413,642.3490740744271,623.770000002347,27
踱,0.0815,16,-1.0888423912600234,940.4116666669081,823.5000000018625,18
踹,1.238,16,0.09272064468409917,779.3623214289568,672.1899999992455,28
蹄,0.6153,16,-0.2109130849119713,747.8556250003263,688.4574999986215,24
蹈,0.5634,17,-0.24918315735024543,684.9559259260055,658.920000001788,27
蹉,0.0222,17,-1.6536470255493614,775.0928571432817,717.109999998851,28
蹋,0.1334,17,-0.8748441704194698,799.7057894732478,701.200000000186,19
蹙,0.0297,18,-1.5272435506827877,1100.7703846157792,1024.72499999916,13
蹦,2.7724,18,0.4428558901750562,702.2307999998227,651.350000000093,25
蹬,0.7487,19,-0.12569216687196103,745.9783333334835,694.219999999274,27
蹭,1.6086,19,0.20644806436652322,751.7400000001478,693.84000000183,26
蹲,16.9533,19,1.2292542472173362,854.96166666716,689.3749999997669,24
蹿,0.2891,19,-0.5389519083293421,785.7382142857105,658.759999999078,28
躁,0.7042,20,-0.15230397926583453,665.8696551721264,646.100000000559,29
身,140.8747,7,2.1488330042024626,549.6196551723949,549.28499999363,29
躬,0.4893,10,-0.31042478424006176,736.9682142855244,657.3525000022489,28
躯,0.4077,11,-0.38965928854784326,644.2955769221388,621.542500000971,26
躲,51.6753,13,1.7132830065952402,620.6319230769518,596.3924999996091,26
躺,88.6731,15,1.9477918916085317,623.4974999995179,574.997499999823,28
车,428.1468,4,2.631592702421714,587.7055172418216,555.605000001378,29
轧,0.4374,5,-0.35912122129838175,710.6209259257004,669.094999999274,27
轨,1.4085,6,0.14875685132179217,705.724464285495,640.187499999302,28
轩,0.5782,7,-0.2379219126653609,665.0973076919396,639.2125000019439,26
转,158.1171,8,2.1989788404195596,681.5640740745952,628.649999998743,27
轮,56.5678,8,1.7525692887556241,695.1641379304635,609.225000000093,29
软,25.3002,8,1.4031239543202079,634.0862499999994,619.9775000022785,28
轰,4.7368,8,0.6754850480739438,681.6583928572633,662.3524999995135,28
轴,2.2461,9,0.35142908784770144,738.0161538467105,643.8600000001024,26
轻,33.4173,9,1.523971357512171,625.7399999996284,585.784999999334,29
载,17.5093,10,1.2432687838781837,648.5353448278564,611.234999996668,29
轿,0.0519,10,-1.2848326421515421,811.7613461536573,673.857499998994,26
较,43.9437,10,1.6428966211309681,716.050925926092,657.60000000149,27
辄,0.0741,11,-1.1301817920206718,769.2565999998391,739.405000000261,25
辅,8.4211,11,0.9253688246026859,660.795185185291,641.739999999118,27
辆,93.232,11,1.9695650007460748,655.1858620693515,605.610000002664,29
辈,4.1957,12,0.6228044278050322,656.9696551720311,645.939999998547,29
辉,0.3929,12,-0.40571797118819386,695.0251724137804,683.099999999628,29
辍,0.2001,12,-0.6987529113637886,819.9144000001037,661.660000005213,25
辐,0.0445,13,-1.3516399890190685,692.6723214285345,646.4974999981935,28
辑,2.0608,13,0.3140358456797181,730.5849999995994,657.4649999976396,28
输,88.4285,13,1.9465922582024222,617.2415517244513,628.430000000633,29
辖,0.4077,14,-0.38965928854784326,802.1719999997459,739.045000002137,25
辗,0.2446,14,-0.6115435472997334,827.5686956519673,721.389999998733,23
辘,0.0297,15,-1.5272435506827877,858.7715384608375,776.497499997029,26
辙,0.1927,16,-0.715118285344547,684.8213461541038,634.349999998347,26
辛,1.9718,7,0.2948628622779673,610.711428570426,583.6075000001586,28
辞,7.6872,13,0.8857681803754278,644.2551724138441,576.5400000019,29
辟,0.7635,13,-0.11719095860756004,700.0901851852187,656.259999999776,27
辣,45.6857,14,1.659780283594036,686.3074137926305,632.170000000391,29
辨,2.2535,16,0.3528575624069963,769.953148148221,665.350000002887,27
辩,3.0467,16,0.48382969256894065,754.493214286171,723.0199999992831,28
辫,0.4448,17,-0.351835221425999,803.6639655174282,719.209999999264,29
辰,0.2743,7,-0.5617741923954707,594.2681034476464,598.429999998305,29
辱,0.4818,10,-0.31713320433767545,742.1777586204156,636.479999997304,29
边,255.7895,5,2.4078827129899643,635.5968000004231,637.699999999255,25
辽,1.4381,5,0.1577890862820488,676.6798148154155,639.859999999986,27
达,236.5456,6,2.373914874119978,621.7930357147167,605.027500002383,28
迁,4.8925,6,0.6895308343300388,616.6060714281265,588.709999999846,28
迄,0.0222,6,-1.6536470255493614,739.7181250000627,703.1875000003205,24
迅,0.2669,6,-0.5736514262124923,669.3928846156218,657.2800000004935,26
过,2868.8732,6,3.4577113534891977,599.7530357140214,591.645000001183,28
迈,6.427,6,0.8080082999103999,676.7351724141578,645.035000000149,29
迎,48.5841,7,1.6864941620179217,616.2363793106132,577.499999999418,29
运,49.8962,7,1.6980674718383755,638.5262499996744,616.6800000001674,28
近,104.7517,7,2.020161079797076,647.0420370368461,589.85500000199,27
返,18.8881,7,1.2761882733788676,639.5244642855084,597.4600000007775,28
还,4257.6427,7,3.629169212778853,723.3382142860175,635.794999996433,28
这,5087.2795,7,3.7064855988409318,583.7993103449638,576.215000001015,29
进,209.9185,7,2.3220507143988325,625.0053703703818,602.404999997932,27
远,153.6546,7,2.1865455663803095,578.1357692311329,573.4950000005774,26
违,4.0326,7,0.6055851457844229,625.030000000235,590.19999999553,27
连,272.8095,7,2.435859489612525,566.4567241381781,558.47500000149,29
迟,25.1001,7,1.3996754517344914,567.4713793103201,569.230000000913,29
迦,0.3781,8,-0.4223933226374644,784.4849999994191,764.830000000075,23
迪,8.0652,8,0.9066151414484042,626.752037037081,599.750000001397,27
迫,5.404,8,0.732715340349993,646.0315517239104,615.599999997532,29
迭,1.3566,8,0.13245181272900336,827.6648076924253,737.787500002072,26
述,0.9711,8,-0.012736045877764468,700.6248148146152,601.929999996908,27
迷,12.0089,9,1.0795032284013342,615.2577586208649,582.199999999255,29
迹,1.2009,9,0.07950684482476758,615.56344827545945,586.349999997765,29
追,89.5849,9,1.9522348132410845,622.3182758613158,576.335000001593,29
退,39.6368,9,1.5980985853076966,605.8068965515267,565.275000000838,29
送,460.7265,9,2.663443192658113,670.3340740745467,627.400000000372,27
适,5.7598,9,0.7604074034918957,614.5957692306232,566.899999999383,26
逃,35.2261,9,1.5468645636400487,598.7994827582634,599.754999999888,29
逆,4.3884,9,0.6423062063856692,587.6828571431262,593.8350000032515,28
选,142.891,9,2.1550048755829376,660.9996428567538,613.6299999998009,28
逊,3.788,9,0.5784099703312358,823.6396296299503,701.58499999973,27
透,43.1208,10,1.6346868095154772,671.0535185185827,631.22999999905,27
逐,3.0689,10,0.48698273719175866,638.7563793104254,634.524999997695,29
递,5.5448,10,0.7438858858390374,657.5155172419057,612.375000000698,29
途,2.9726,10,0.47313647345647725,654.8818000000133,602.985000000568,25
逗,22.2609,10,1.347542718719819,676.3030357136636,627.922499996173,28
通,76.7976,10,1.8853476481168903,646.3610416669301,627.5200000000185,24
逛,62.9059,10,1.7986913802191564,744.325434783022,652.555000000633,23
逝,3.9659,10,0.5983417592904332,699.0218518520664,679.220000005793,27
逞,0.6004,10,-0.22155931642876717,738.4395833330248,670.3599999998694,24
速,39.9703,10,1.6017374079012263,655.4505172413325,593.884999998379,29
造,20.0148,10,1.3013512547293902,735.8928000000192,665.595000002068,25
逢,14.8332,10,1.1712348524731002,620.1282142858781,608.42750000006,28
逮,9.0882,11,0.9584778757987924,701.4253703696228,650.620000000112,27
逸,0.341,11,-0.4672456210075022,678.9662962971944,629.879999997094,27
逻,0.0445,11,-1.3516399890190685,740.8619230771947,695.2499999997815,26
逼,156.9385,12,2.195729497356708,627.2017857140826,610.8599999973085,28
逾,2.6909,12,0.42989755868714763,702.3840000000989,666.385000000242,25
遁,0.2298,12,-0.6386499756477336,714.5048076927217,640.622500000085,26
遂,8.8658,12,0.9477179300000763,780.4121999996192,672.684999997728,25
遇,65.6635,12,1.8173240278020262,659.780370370063,605.4700000023,27
遍,109.3847,12,2.038956580038912,603.8385714284054,595.0374999993944,28
遏,0.0815,12,-1.0888423912600234,780.7932499995854,748.8925000017041,20
遐,0.0445,12,-1.3516399890190685,815.438846154481,749.462499999907,26
道,100.1779,12,2.0007719234607912,632.0309259258064,629.160000000149,27
遗,1.1861,12,0.07412130590629785,679.7717857153632,619.112500000396,28
遛,1.3195,13,0.12040939455606846,764.3388888892209,728.8074999989765,18
遣,0.3336,13,-0.4767739580342989,731.1761538462601,693.9399999991875,26
遥,7.3091,13,0.8638639037571563,652.2600000002882,620.544999997946,29
遭,74.3217,14,1.8711156349491942,645.8809615375962,625.2449999967359,26
遮,5.7969,14,0.763195808595236,684.4440740742604,610.5,27
遵,0.2001,15,-0.6987529113637886,792.094399999515,759.839999999735,25
避,4.9444,16,0.6941135977534377,612.9017857143178,603.1775000010964,28
邀,10.0445,16,1.001928323100645,645.575517241321,650.120000001974,29
邑,0.1186,7,-0.9259153109717562,669.8990740744048,603.484999999404,27
邓,1.0749,4,0.03136806288577301,604.9324137924626,589.104999999981,29
邢,0.1705,7,-0.7682756166714835,812.3236842101593,738.639999999665,19
那,2897.6649,7,3.4620481601221886,672.0974137930342,616.375000001426,29
邦,6.1898,7,0.7916766166615358,679.3824999999114,625.2125000008384,28
邪,1.8458,7,0.2661846416509065,652.9091379308535,607.179999999062,29
邬,0.0371,6,-1.4306260903849541,854.4808333337664,777.4199999999835,18
邮,2.2609,7,0.3542813538497285,785.152222222983,753.812500002831,18
邱,0.3855,8,-0.4139756176130242,702.4498000000748,653.780000000086,25
邵,0.1705,8,-0.7682756166714835,877.9769999997022,809.524999999441,25
邸,0.0222,8,-1.6536470255493614,764.009750000108,701.7374999995809,20
邹,0.1408,7,-0.8513973451939065,868.3174999995715,826.1249999986615,18
邻,2.1868,7,0.33980906521951953,696.5776785713343,606.8799999970945,28
郁,0.3632,9,-0.43985416015095247,813.3107692303018,698.81249999906845,26
郊,0.1705,9,-0.7682756166714835,750.0438888888671,643.115000000224,27
郎,4.6924,9,0.6713950261179016,696.2491071429829,652.3275000026915,28
郑,2.8836,8,0.45993501685152494,686.473928571338,624.522500002,28
郝,1.1787,10,0.07140328353146858,956.9615789475424,783.770000000019,19
郡,6.7013,10,0.8261590606203186,801.267500000245,753.1125000014899,24
部,191.1416,11,2.281355217061786,662.2947826081704,637.914999999106,23
郭,11.275,11,1.052116550549998,644.4391379306923,614.985000000161,29
都,5837.0719,11,3.766195042904289,667.9618965525132,617.245000001043,29
鄂,0.1631,12,-0.7875460389597242,769.8167307695503,734.624999998545,26
鄙,0.1112,14,-0.9538952127539614,749.7920000005142,640.620000000112,25
酌,0.2372,10,-0.624885315307775,703.1403571426075,665.4099999995669,28
配,57.7613,10,1.7616369590850083,632.5107407407895,613.895000002231,27
酒,252.3795,10,2.4020540756178486,610.7871153848638,583.1775000006894,26
酗,0.0297,11,-1.5272435506827877,809.5317307692582,746.450000002049,26
酣,0.0222,12,-1.6536470255493614,830.7949999997596,739.424999999814,25
酥,0.9044,12,-0.0436394463266779,683.7903448275717,658.365000002785,29
酩,0.4596,13,-0.3376199799837524,1018.145384616173,987.104999999981,13
酬,0.3706,13,-0.4310945850171213,914.7328124992716,896.4200000003909,16
酯,0.5411,13,-0.26672246606741823,952.2825000000106,846.4999999995346,18
酱,16.5234,13,1.2180994164292076,764.9455555556666,652.710000002058,27
酶,0.7487,14,-0.12569216687196103,908.4680769222501,776.3749999984866,26
酷,51.6012,14,1.712659801381445,645.4927777781159,634.995000000345,27
酸,43.9066,17,1.6425298078989936,671.3637499996552,650.024999999092,28
酿,0.7042,14,-0.15230397926583453,702.0491071433435,626.3475000000906,28
醇,0.7932,15,-0.10061729446673492,738.104444444447,694.02000000258,27
醉,137.3907,15,2.137957336250629,647.9534482752749,594.795000000158,29
醋,19.6664,15,1.29372486814382,689.4371428564774,666.284999999334,28
醒,239.4589,16,2.3792309831579477,621.522321429349,636.567500000587,28
醛,0.0371,17,-1.4306260903849541,935.6702173911234,820.829999996815,23
醮,0.0148,19,-1.8297382846050425,909.4806250003095,868.0200000000185,8
采,6.5085,8,0.8134809091848931,568.213749999908,564.1599999998871,28
釉,0.3558,13,-0.4487940562520938,995.4350000001614,943.122500002675,16
释,1.0378,12,0.016113666358908457,612.3827777774682,613.785000001313,27
里,1677.1386,7,3.2245689545130127,587.5679310345237,558.734999998706,29
重,148.9474,9,2.17303292664802,587.0401724139771,559.570000001229,29
野,60.6301,11,1.7826882845373313,610.8919642851375,608.914999998873,28
量,13.8473,12,1.1413651012407369,628.5292857139555,588.5499999997265,28
